# Generated station-name index. Refresh with tools/update_youbike_station_index.py.
# generatedAt=2026-08-04T17:03:02+00:00 source=TDX rows=9409
YouBike2.0_AI智慧園區(勝利八街)	HsinchuCounty
YouBike2.0_AI智慧園區公園	HsinchuCounty
YouBike2.0_CBD時代廣場	Taichung
YouBike2.0_IKEA桃園店	Taoyuan
YouBike2.0_KANO園區停車場	ChiayiCity
YouBike2.0_LM兒北公園	Tainan
YouBike2.0_LM蓮潭公園(北側)	Tainan
YouBike2.0_LM陽光電城停車場	Tainan
YouBike2.0_NO.16藝術公園	Kaohsiung
YouBike2.0_SOGO新竹店	HsinchuCity
YouBike2.0_一品公園	HsinchuCity
YouBike2.0_一品公園	Kaohsiung
YouBike2.0_一壽橋	Taipei
YouBike2.0_一德公園	Taichung
YouBike2.0_一心和平二路口	Kaohsiung
YouBike2.0_一江公園	Taipei
YouBike2.0_一江南京東路口(西南側)	Taipei
YouBike2.0_一江橋	Taichung
YouBike2.0_一甲公園	Kaohsiung
YouBike2.0_一甲國中	Kaohsiung
YouBike2.0_一甲國小	Kaohsiung
YouBike2.0_一號船渠景觀橋	Kaohsiung
YouBike2.0_丁台里活動中心	Taichung
YouBike2.0_七股遊客中心	Tainan
YouBike2.0_七號公園(加宏路側)	Kaohsiung
YouBike2.0_七號公園(加昌路側)	Kaohsiung
YouBike2.0_七賢國中(美術東四路)	Kaohsiung
YouBike2.0_七賢大公路口	Kaohsiung
YouBike2.0_七賢府北路口西側	Kaohsiung
YouBike2.0_七賢成功路口東北側	Kaohsiung
YouBike2.0_七賢新盛一街口	Kaohsiung
YouBike2.0_七賢民族二路口	Kaohsiung
YouBike2.0_七賢河東路口	Kaohsiung
YouBike2.0_七賢洛陽街口	Kaohsiung
YouBike2.0_七賢自強路口	Kaohsiung
YouBike2.0_七賢自立一路口	Kaohsiung
YouBike2.0_三井Outlet	NewTaipei
YouBike2.0_三亭攬勝	Kaohsiung
YouBike2.0_三仙台	Taitung
YouBike2.0_三俊街65巷口	NewTaipei
YouBike2.0_三信公園	Taichung
YouBike2.0_三信家商	Kaohsiung
YouBike2.0_三信集英路口	NewTaipei
YouBike2.0_三元公園	Taoyuan
YouBike2.0_三光停車場	Taichung
YouBike2.0_三光國中(三光北一街)	Taichung
YouBike2.0_三光國小(金滿意)	NewTaipei
YouBike2.0_三光太原路口	Taichung
YouBike2.0_三光童玩公園	Taichung
YouBike2.0_三光路停車場	Taichung
YouBike2.0_三分埔公園(崇德五路)	Taichung
YouBike2.0_三合街一段82巷62弄口	Taipei
YouBike2.0_三和公園	Taichung
YouBike2.0_三和國中(自強路三段110巷)	NewTaipei
YouBike2.0_三和國小	Taichung
YouBike2.0_三和慈愛街口	NewTaipei
YouBike2.0_三和派出所	Taichung
YouBike2.0_三和路四段73號旁	NewTaipei
YouBike2.0_三和龍門路口	NewTaipei
YouBike2.0_三坑自然生態公園	Taoyuan
YouBike2.0_三塊厝公有停車場	Taichung
YouBike2.0_三塊厝車站	Kaohsiung
YouBike2.0_三多二光華一路口	Kaohsiung
YouBike2.0_三多公有停車場	Kaohsiung
YouBike2.0_三多和平一路口	Kaohsiung
YouBike2.0_三多國小	NewTaipei
YouBike2.0_三多廣州二街口	Kaohsiung
YouBike2.0_三多文橫二路口	Kaohsiung
YouBike2.0_三多桂林街口	Kaohsiung
YouBike2.0_三多第1市民活動中心	NewTaipei
YouBike2.0_三奶公園	Kaohsiung
YouBike2.0_三姓橋火車站	HsinchuCity
YouBike2.0_三峽中山公園	NewTaipei
YouBike2.0_三峽區公所(三峽老街)	NewTaipei
YouBike2.0_三峽區礁溪行政中心	NewTaipei
YouBike2.0_三峽原住民族生活文化園區	NewTaipei
YouBike2.0_三峽國中	NewTaipei
YouBike2.0_三峽國光青年社會住宅	NewTaipei
YouBike2.0_三峽國小(中山路)	NewTaipei
YouBike2.0_三崁社區發展協會	Taichung
YouBike2.0_三張公園	NewTaipei
YouBike2.0_三張地下停車場	NewTaipei
YouBike2.0_三張犁	Taipei
YouBike2.0_三德公園	NewTaipei
YouBike2.0_三抱竹	NewTaipei
YouBike2.0_三村國小	Tainan
YouBike2.0_三榮榮和路口(東南側)	Taichung
YouBike2.0_三樹大學路口	NewTaipei
YouBike2.0_三樹大德路口	NewTaipei
YouBike2.0_三民七賢南路口	Taichung
YouBike2.0_三民中山一路口	NewTaipei
YouBike2.0_三民公園	Taipei
YouBike2.0_三民公園(北側)	Kaohsiung
YouBike2.0_三民公園(塔悠路)	Taipei
YouBike2.0_三民公園南側	Kaohsiung
YouBike2.0_三民區公所	Kaohsiung
YouBike2.0_三民區民眾活動中心	Kaohsiung
YouBike2.0_三民南路302巷	Taichung
YouBike2.0_三民國中(民權東路)	Taipei
YouBike2.0_三民國中(民權東路六段47巷)	Taipei
YouBike2.0_三民國小	Kaohsiung
YouBike2.0_三民國小(撫遠街)	Taipei
YouBike2.0_三民地下停車場	NewTaipei
YouBike2.0_三民家商(南屏路側)	Kaohsiung
YouBike2.0_三民家商(裕誠路側)	Kaohsiung
YouBike2.0_三民柚子公園	Taoyuan
YouBike2.0_三民民族路口	NewTaipei
YouBike2.0_三民永豐街口	NewTaipei
YouBike2.0_三民游泳池	Kaohsiung
YouBike2.0_三民翠華街口	NewTaipei
YouBike2.0_三民興進路口	Taichung
YouBike2.0_三民街停車場	Taichung
YouBike2.0_三民西忠明南路口(西側)	Taichung
YouBike2.0_三民西柳川西路口	Taichung
YouBike2.0_三民路166巷口	Taipei
YouBike2.0_三民路8巷停車場	Tainan
YouBike2.0_三民路二段中正路口	Taoyuan
YouBike2.0_三民運動公園	Taoyuan
YouBike2.0_三民長榮路口	NewTaipei
YouBike2.0_三民高中(民權路)	NewTaipei
YouBike2.0_三民高中東側	Kaohsiung
YouBike2.0_三民高中西側	Kaohsiung
YouBike2.0_三灣國中	Miaoli
YouBike2.0_三灣老街	Miaoli
YouBike2.0_三灣鄉公所	Miaoli
YouBike2.0_三生步道	NewTaipei
YouBike2.0_三甲公園(旱溪東路)	Taichung
YouBike2.0_三社東路16巷口	Taichung
YouBike2.0_三美三田路口	Taichung
YouBike2.0_三義兒童公園	Taichung
YouBike2.0_三義全聯	Miaoli
YouBike2.0_三義木雕博物館	Miaoli
YouBike2.0_三義火車站	Miaoli
YouBike2.0_三義高中	Miaoli
YouBike2.0_三興公園	Taipei
YouBike2.0_三興國小	Taipei
YouBike2.0_三芝兒一公園	NewTaipei
YouBike2.0_三芝兒三公園(三民街)	NewTaipei
YouBike2.0_三芝區公所	NewTaipei
YouBike2.0_三芝國中	NewTaipei
YouBike2.0_三角公園	Tainan
YouBike2.0_三角公園	Taoyuan
YouBike2.0_三角埔(福雅路)	Taichung
YouBike2.0_三角運動公園	Taichung
YouBike2.0_三豐南村路口	Taichung
YouBike2.0_三豐新生北路口	Taichung
YouBike2.0_三豐星科路口	Taichung
YouBike2.0_三豐泉州路口	Taichung
YouBike2.0_三豐路二段441巷口	Taichung
YouBike2.0_三貂嶺隧道(金字橋)	NewTaipei
YouBike2.0_三賢停車場	Taichung
YouBike2.0_三軍總醫院	Taipei
YouBike2.0_三軍總醫院(松山分院)	Taipei
YouBike2.0_三采公園	Taichung
YouBike2.0_三重五常公園	NewTaipei
YouBike2.0_三重區停八停車場	NewTaipei
YouBike2.0_三重商工	NewTaipei
YouBike2.0_三重商工(後竹圍街)	NewTaipei
YouBike2.0_三重商工地下停車場	NewTaipei
YouBike2.0_三重國民運動中心	NewTaipei
YouBike2.0_三重忠孝公園	NewTaipei
YouBike2.0_三重棒球場	NewTaipei
YouBike2.0_三重永豐公園	NewTaipei
YouBike2.0_三重派出所	NewTaipei
YouBike2.0_三重環河陸橋	NewTaipei
YouBike2.0_三重社會福利服務中心	NewTaipei
YouBike2.0_三重綜合體育館	NewTaipei
YouBike2.0_三重行政中心	NewTaipei
YouBike2.0_三重親水公園	NewTaipei
YouBike2.0_三重重陽公園	NewTaipei
YouBike2.0_三重高中	NewTaipei
YouBike2.0_三陽運動公園	Taichung
YouBike2.0_三隆兒童公園	Kaohsiung
YouBike2.0_三雅新公園	Kaohsiung
YouBike2.0_三順路美堤街口	Taichung
YouBike2.0_三鶯分區區務辦公室	NewTaipei
YouBike2.0_三鶯國民運動中心	NewTaipei
YouBike2.0_三鶯國民運動中心停車場	NewTaipei
YouBike2.0_三鶯水資源回收中心	NewTaipei
YouBike2.0_三鹿社區活動中心	Taichung
YouBike2.0_上公館公園(五權路)	Taichung
YouBike2.0_上城里停車場	Taichung
YouBike2.0_上塔悠公園(明水路)	Taipei
YouBike2.0_上安公園(南側)	Taichung
YouBike2.0_上安路青海南街口	Taichung
YouBike2.0_上寮綜合活動中心	Kaohsiung
YouBike2.0_上德公園	Taichung
YouBike2.0_上林里(環河東路一段)	NewTaipei
YouBike2.0_上楓國小	Taichung
YouBike2.0_上海南京路口	Taoyuan
YouBike2.0_上海新建街口	ChiayiCity
YouBike2.0_上海漢口路口	ChiayiCity
YouBike2.0_上灣公園	Taipei
YouBike2.0_上石公園	Taichung
YouBike2.0_上石國小(湳子巷)	Taichung
YouBike2.0_上石國小(湳子巷8弄)	Taichung
YouBike2.0_上石惠來路口	Taichung
YouBike2.0_上竹公園	Kaohsiung
YouBike2.0_上興公園	Taoyuan
YouBike2.0_上雅社區活動中心	Taichung
YouBike2.0_下公園	Miaoli
YouBike2.0_下埔子溪綠地(天祥七街)	Taoyuan
YouBike2.0_下埤公園	Taipei
YouBike2.0_下埤里(北港路)	ChiayiCity
YouBike2.0_下埤鎮安宮	ChiayiCity
YouBike2.0_下庄(雜貨店)公車站	Taichung
YouBike2.0_下庄口	HsinchuCounty
YouBike2.0_下庄市場	NewTaipei
YouBike2.0_下湖營區	Taoyuan
YouBike2.0_下灣公園	Taipei
YouBike2.0_下灣公園(成功路)	Taipei
YouBike2.0_下營中山中華	Tainan
YouBike2.0_下營停一	Tainan
YouBike2.0_下營區公所	Tainan
YouBike2.0_下營區游泳池	Tainan
YouBike2.0_下營國中	Tainan
YouBike2.0_下營道班房	Tainan
YouBike2.0_下牛埔仔公園	Taichung
YouBike2.0_下萬里桐	Pingtung
YouBike2.0_下街福德宮	NewTaipei
YouBike2.0_下鹽田三欉榕公園(大學十一街)	Kaohsiung
YouBike2.0_世平同平	Tainan
YouBike2.0_世斌公園	Taichung
YouBike2.0_世新大學	Taipei
YouBike2.0_世新大學(試院路)	Taipei
YouBike2.0_世界高中(介壽路)	HsinchuCity
YouBike2.0_世紀經貿	Taipei
YouBike2.0_世興棒球場	HsinchuCounty
YouBike2.0_世貿三館	Taipei
YouBike2.0_世貿公園	Taipei
YouBike2.0_世貿國家公園社區	NewTaipei
YouBike2.0_世賢保安二路口	ChiayiCity
YouBike2.0_世賢保安四路口	ChiayiCity
YouBike2.0_世賢八德站(八德路口)	ChiayiCity
YouBike2.0_世賢八德站(自由路)	ChiayiCity
YouBike2.0_世賢北港站	ChiayiCity
YouBike2.0_世賢吳鳳南路口	ChiayiCity
YouBike2.0_世賢圖書館	ChiayiCity
YouBike2.0_世賢大華路口	ChiayiCity
YouBike2.0_世賢忠孝路口	ChiayiCity
YouBike2.0_世賢海口寮路口	ChiayiCity
YouBike2.0_世賢玉山路口	ChiayiCity
YouBike2.0_世賢竹圍路口	ChiayiCity
YouBike2.0_世賢路安業街口	ChiayiCity
YouBike2.0_世賢路松江一街口	ChiayiCity
YouBike2.0_世運主場館	Kaohsiung
YouBike2.0_世運大道	Kaohsiung
YouBike2.0_中428公園	Taipei
YouBike2.0_中429公園	Taipei
YouBike2.0_中三經五路口	Kaohsiung
YouBike2.0_中仁公園	Taichung
YouBike2.0_中信停車場(中興街)	NewTaipei
YouBike2.0_中信公園	Taoyuan
YouBike2.0_中信國小	NewTaipei
YouBike2.0_中信科技大學	Tainan
YouBike2.0_中信金融管理學院	Tainan
YouBike2.0_中光公園	HsinchuCity
YouBike2.0_中光街22巷口停車場	Kaohsiung
YouBike2.0_中全公園	Taipei
YouBike2.0_中印青潭廠	NewTaipei
YouBike2.0_中原中板路口	NewTaipei
YouBike2.0_中原五街口	NewTaipei
YouBike2.0_中原公園	Taipei
YouBike2.0_中原大學	Taoyuan
YouBike2.0_中原大學土木館(中原埤塘)	Taoyuan
YouBike2.0_中原抽水站	NewTaipei
YouBike2.0_中原文創園區(忠信路)	Taoyuan
YouBike2.0_中原東街(左岸牡丹園)	NewTaipei
YouBike2.0_中吉公園	Taipei
YouBike2.0_中吉公園(松江路188巷)	Taipei
YouBike2.0_中和兒童公園	Kaohsiung
YouBike2.0_中和公園	Kaohsiung
YouBike2.0_中和公園	NewTaipei
YouBike2.0_中和公園	Taichung
YouBike2.0_中和公園(安平中安街口)	NewTaipei
YouBike2.0_中和公園(秀安街口)	NewTaipei
YouBike2.0_中和區公所	NewTaipei
YouBike2.0_中和國民運動中心	NewTaipei
YouBike2.0_中和地政事務所	NewTaipei
YouBike2.0_中和安和路口	NewTaipei
YouBike2.0_中和慈惠堂	NewTaipei
YouBike2.0_中和環球購物中心	NewTaipei
YouBike2.0_中和福美公園	NewTaipei
YouBike2.0_中和綠地	Taipei
YouBike2.0_中和自強公園	NewTaipei
YouBike2.0_中和街455巷11弄	Taipei
YouBike2.0_中和街493巷9弄口	Taipei
YouBike2.0_中和青年社會住宅	NewTaipei
YouBike2.0_中四中一路口	Kaohsiung
YouBike2.0_中國科大新竹校區	HsinchuCounty
YouBike2.0_中國科技大學	Taipei
YouBike2.0_中國科技大樓	Taoyuan
YouBike2.0_中國醫藥大學新竹附設醫院	HsinchuCounty
YouBike2.0_中國醫藥大學水湳校區	Taichung
YouBike2.0_中國醫藥大學附設醫院臺北分院	Taipei
YouBike2.0_中國電影製片廠	Taipei
YouBike2.0_中園國小	NewTaipei
YouBike2.0_中園國小(民權街)	NewTaipei
YouBike2.0_中園街福隆宮	NewTaipei
YouBike2.0_中坑公園	NewTaipei
YouBike2.0_中坡北永吉路口	Taipei
YouBike2.0_中坡市民路口(東北側)	Taipei
YouBike2.0_中坡松隆路口	Taipei
YouBike2.0_中埔公九公園	ChiayiCounty
YouBike2.0_中埔村活動中心	ChiayiCounty
YouBike2.0_中埔湯野	ChiayiCounty
YouBike2.0_中埔遊客中心	ChiayiCounty
YouBike2.0_中埔運動公園	ChiayiCounty
YouBike2.0_中埔鄉公所	ChiayiCounty
YouBike2.0_中埔鄉農會和美辦事處	ChiayiCounty
YouBike2.0_中壢一號E棟	Taoyuan
YouBike2.0_中壢中央公園	Taoyuan
YouBike2.0_中壢仁德公園	Taoyuan
YouBike2.0_中壢公15公園	Taoyuan
YouBike2.0_中壢分局仁愛派出所	Taoyuan
YouBike2.0_中壢區公所	Taoyuan
YouBike2.0_中壢區殯葬服務中心	Taoyuan
YouBike2.0_中壢區聯合辦公大樓	Taoyuan
YouBike2.0_中壢國小	Taoyuan
YouBike2.0_中壢新興公園	Taoyuan
YouBike2.0_中壢火車站(前站)中和路	Taoyuan
YouBike2.0_中壢火車站(前站)中和路二	Taoyuan
YouBike2.0_中壢火車站(前站)美樂路	Taoyuan
YouBike2.0_中壢火車站(後站)	Taoyuan
YouBike2.0_中壢藝術館	Taoyuan
YouBike2.0_中壢運動公園1號停車場	Taoyuan
YouBike2.0_中壢運動園區兒一	Taoyuan
YouBike2.0_中壢高中	Taoyuan
YouBike2.0_中大公園	Taoyuan
YouBike2.0_中央中三街口	Kaohsiung
YouBike2.0_中央中華路口(金城)	NewTaipei
YouBike2.0_中央八德一路口	Miaoli
YouBike2.0_中央公園	HsinchuCity
YouBike2.0_中央公園(福上巷)	Taichung
YouBike2.0_中央公園(莊園街)	NewTaipei
YouBike2.0_中央公園(遊客服務中心)	Taichung
YouBike2.0_中央公園三街口	Miaoli
YouBike2.0_中央公園地下停車場	NewTaipei
YouBike2.0_中央北三田路口	Taichung
YouBike2.0_中央北路一段197巷口	Taipei
YouBike2.0_中央北路四段540巷口	Taipei
YouBike2.0_中央噴水站	ChiayiCity
YouBike2.0_中央大學依仁堂	Taoyuan
YouBike2.0_中央大學國民運動中心	Taoyuan
YouBike2.0_中央大學圖書館	Taoyuan
YouBike2.0_中央廣場(北榮街口)	ChiayiCity
YouBike2.0_中央廣場(民權路)	ChiayiCity
YouBike2.0_中央慶利街口(風華綠中央社區)	NewTaipei
YouBike2.0_中央文化街口	Miaoli
YouBike2.0_中央新村(中央三街)	NewTaipei
YouBike2.0_中央昌仁路口	NewTaipei
YouBike2.0_中央研究院南部院區	Tainan
YouBike2.0_中央維新路口	Miaoli
YouBike2.0_中央西路一段大同路口	Taoyuan
YouBike2.0_中央警察大學	Taoyuan
YouBike2.0_中央路一段292巷口	NewTaipei
YouBike2.0_中央路三段281巷	NewTaipei
YouBike2.0_中央路二段180巷	NewTaipei
YouBike2.0_中央路四段33號北側	NewTaipei
YouBike2.0_中央造幣廠	Taoyuan
YouBike2.0_中央鎮平路口	Taichung
YouBike2.0_中央開發路口	Kaohsiung
YouBike2.0_中央陸橋(中央一街)	NewTaipei
YouBike2.0_中安保華一路口	Kaohsiung
YouBike2.0_中安德仁路口	Kaohsiung
YouBike2.0_中安桂平街口	Kaohsiung
YouBike2.0_中寧公園	Taoyuan
YouBike2.0_中山1號科技總部	NewTaipei
YouBike2.0_中山一和平路口	NewTaipei
YouBike2.0_中山七賢路口西南側	Kaohsiung
YouBike2.0_中山三民路口(土城工業區)	NewTaipei
YouBike2.0_中山中山路一段15巷口	Taichung
YouBike2.0_中山中正街口	Taichung
YouBike2.0_中山中正路口	Taipei
YouBike2.0_中山中興街口	Taichung
YouBike2.0_中山中興路口(西南側)	Taichung
YouBike2.0_中山中華街口	Tainan
YouBike2.0_中山二永安南路口	NewTaipei
YouBike2.0_中山五福路口西北側	Kaohsiung
YouBike2.0_中山佳林路口	NewTaipei
YouBike2.0_中山光華路口	Taichung
YouBike2.0_中山八德街口	NewTaipei
YouBike2.0_中山八德路口西南側	Kaohsiung
YouBike2.0_中山公園	Kaohsiung
YouBike2.0_中山共和路口	ChiayiCity
YouBike2.0_中山北德惠街口	Taipei
YouBike2.0_中山北忠誠街口	Kaohsiung
YouBike2.0_中山北新春街口	NewTaipei
YouBike2.0_中山北永明	Tainan
YouBike2.0_中山北路二段26巷	Taipei
YouBike2.0_中山北路二段59巷口	Taipei
YouBike2.0_中山北路二段62巷口	Taipei
YouBike2.0_中山北路二段96巷口	Taipei
YouBike2.0_中山北路五段378巷口	Taipei
YouBike2.0_中山北路五段698巷口	Taipei
YouBike2.0_中山北路五段756巷口	Taipei
YouBike2.0_中山北路六段252巷口	Taipei
YouBike2.0_中山北路六段405巷	Taipei
YouBike2.0_中山北路六段427巷口	Taipei
YouBike2.0_中山南路507巷口	Taichung
YouBike2.0_中山四維四路口	Kaohsiung
YouBike2.0_中山國中	NewTaipei
YouBike2.0_中山國中	Taichung
YouBike2.0_中山國中(漢民路)	Kaohsiung
YouBike2.0_中山國小地下停車場	NewTaipei
YouBike2.0_中山地政事務所	Taichung
YouBike2.0_中山堂	Taipei
YouBike2.0_中山堂(五義街)	Taichung
YouBike2.0_中山大學圖資大樓	Kaohsiung
YouBike2.0_中山大學工學院	Kaohsiung
YouBike2.0_中山大學材料大樓	Kaohsiung
YouBike2.0_中山大學海工館	Kaohsiung
YouBike2.0_中山大學海資館	Kaohsiung
YouBike2.0_中山大學社科院	Kaohsiung
YouBike2.0_中山大學西灣藝廊	Kaohsiung
YouBike2.0_中山大學體育館	Kaohsiung
YouBike2.0_中山大安路口	NewTaipei
YouBike2.0_中山天母路口	Taipei
YouBike2.0_中山市場	Taipei
YouBike2.0_中山徐州路口	Taipei
YouBike2.0_中山忠義路口	ChiayiCounty
YouBike2.0_中山文化二路口	NewTaipei
YouBike2.0_中山新生路口	ChiayiCity
YouBike2.0_中山新興街口	NewTaipei
YouBike2.0_中山星河路口	Taichung
YouBike2.0_中山時代大道口(西北角)	Kaohsiung
YouBike2.0_中山東安路口	Taichung
YouBike2.0_中山東路2巷口	Taoyuan
YouBike2.0_中山東路5巷口	Kaohsiung
YouBike2.0_中山橋安街口	NewTaipei
YouBike2.0_中山民族路口	Taipei
YouBike2.0_中山民生圓環	Kaohsiung
YouBike2.0_中山民生東路口(東南側)	Taipei
YouBike2.0_中山河北一路口	Kaohsiung
YouBike2.0_中山溫泉公園	NewTaipei
YouBike2.0_中山環金路口	NewTaipei
YouBike2.0_中山福國路口	Taipei
YouBike2.0_中山科學研究院	NewTaipei
YouBike2.0_中山立仁街口	NewTaipei
YouBike2.0_中山苓雅二路口	Kaohsiung
YouBike2.0_中山蘭州街口	Pingtung
YouBike2.0_中山行政中心	Taipei
YouBike2.0_中山親水公園	Taoyuan
YouBike2.0_中山賢一街口	NewTaipei
YouBike2.0_中山路241巷中山路口	Taichung
YouBike2.0_中山路28巷中山路口(東北側)	Taichung
YouBike2.0_中山路298號	Tainan
YouBike2.0_中山路31巷(波爾多2社區)	NewTaipei
YouBike2.0_中山路43巷	Tainan
YouBike2.0_中山路669巷口	Taichung
YouBike2.0_中山路一段17巷口	NewTaipei
YouBike2.0_中山路一段568巷口	Taichung
YouBike2.0_中山路一段908巷口	Taichung
YouBike2.0_中山路三段403巷口	Taichung
YouBike2.0_中山路二段295巷口	NewTaipei
YouBike2.0_中山路二段416巷38弄口	NewTaipei
YouBike2.0_中山路二段443巷口	NewTaipei
YouBike2.0_中山路二段565巷	NewTaipei
YouBike2.0_中山路二段90巷	NewTaipei
YouBike2.0_中山路二段大興路口	Taichung
YouBike2.0_中山路四平街口	Taichung
YouBike2.0_中山路福圳街口	Taichung
YouBike2.0_中山路紅竹巷口	Taichung
YouBike2.0_中山路裕和街口	Taoyuan
YouBike2.0_中山農安街口	Taipei
YouBike2.0_中山醫學大學	Taichung
YouBike2.0_中山醫學大學(口腔醫學門診部)	Taichung
YouBike2.0_中山長春路口	Taoyuan
YouBike2.0_中山青島路口	Taipei
YouBike2.0_中山青年路口西北側	Kaohsiung
YouBike2.0_中山高級中學(藍昌路側)	Kaohsiung
YouBike2.0_中崙一中崙路口	Kaohsiung
YouBike2.0_中崙公園	Kaohsiung
YouBike2.0_中崙加油站	Taipei
YouBike2.0_中崙國中	Kaohsiung
YouBike2.0_中崙國小	Kaohsiung
YouBike2.0_中崙福成宮	Taipei
YouBike2.0_中崙高中	Taipei
YouBike2.0_中崙高中停車場	Taipei
YouBike2.0_中工三路天佑街口	Taichung
YouBike2.0_中工二路福中十街口	Taichung
YouBike2.0_中工公園	Taichung
YouBike2.0_中平中榮街口	NewTaipei
YouBike2.0_中平公園	Taichung
YouBike2.0_中平國中	NewTaipei
YouBike2.0_中平國中	Taichung
YouBike2.0_中平宏昌六街口	Taoyuan
YouBike2.0_中平經貿路口	Taichung
YouBike2.0_中庄國中	Kaohsiung
YouBike2.0_中庄國小	Kaohsiung
YouBike2.0_中庄村活動中心	ChiayiCounty
YouBike2.0_中庄村社區活動中心	ChiayiCounty
YouBike2.0_中庄社區發展協會	Kaohsiung
YouBike2.0_中庄福德宮	Taoyuan
YouBike2.0_中庄福德祠	Kaohsiung
YouBike2.0_中庄調整池	Taoyuan
YouBike2.0_中庸中華橫路口	Kaohsiung
YouBike2.0_中庸公園	Kaohsiung
YouBike2.0_中庸公園	Taipei
YouBike2.0_中德停車場	Taichung
YouBike2.0_中德公園(忠明六街)	Taichung
YouBike2.0_中德里休閒廣場	Taoyuan
YouBike2.0_中德里市民活動中心	Taoyuan
YouBike2.0_中成成功	Tainan
YouBike2.0_中成里市民活動中心	Taoyuan
YouBike2.0_中投東北豐路口	Taichung
YouBike2.0_中投東豐正路口	Taichung
YouBike2.0_中投西新豐路口	Taichung
YouBike2.0_中投西路東興路橋下公園	Taichung
YouBike2.0_中橫一路公園	Taichung
YouBike2.0_中正一仁愛路口	NewTaipei
YouBike2.0_中正一正康一街口	Taoyuan
YouBike2.0_中正一街口	Tainan
YouBike2.0_中正三愛七街口	Taoyuan
YouBike2.0_中正世界路口	Miaoli
YouBike2.0_中正中山路口	Miaoli
YouBike2.0_中正仁愛一街口	Kaohsiung
YouBike2.0_中正仁愛街口	NewTaipei
YouBike2.0_中正保安街三段口	NewTaipei
YouBike2.0_中正保舍甲路(東南側)	Kaohsiung
YouBike2.0_中正光明路口	Taoyuan
YouBike2.0_中正公園	ChiayiCity
YouBike2.0_中正公園(中美路)	Taoyuan
YouBike2.0_中正公園(元化路)	Taoyuan
YouBike2.0_中正北路193巷(愛買三重店)	NewTaipei
YouBike2.0_中正北路25巷(交響院社區)	NewTaipei
YouBike2.0_中正北重陽路口	NewTaipei
YouBike2.0_中正千歲街口	NewTaipei
YouBike2.0_中正南路404巷口	Tainan
